date,location,station_reference,temperature_avg_c,temperature_min_c,temperature_max_c,dew_point_c,relative_humidity_pct,precipitation_mm,snow_depth_mm,wind_direction_deg,wind_speed_kmh,peak_wind_gust_kmh,sea_level_pressure_hpa,sunshine_minutes,cloud_cover_okta,visibility_m,weather_condition_code,temperature_range_c,pressure_change_hpa,rainfall_3day_mm,rainfall_7day_mm,next_day_temperature_c
2023-08-19,"Yangon, Myanmar",Yangon International Airport (VYYY),29.74,26.38,35.34,27.23,81.2,15.77,0,270.0,9.9,13.3,1005.58,373.0,4.6,7496.0,8,8.95,-2.45,33.11,43.03,28.08
2023-08-20,"Yangon, Myanmar",Yangon International Airport (VYYY),28.08,24.57,32.84,25.96,74.6,5.06,0,243.0,11.86,12.37,1007.77,460.0,3.3,7465.0,7,8.28,2.19,38.16,48.08,30.57
2023-08-21,"Yangon, Myanmar",Yangon International Airport (VYYY),30.57,27.17,36.17,28.22,84.1,0.0,0,234.0,6.91,14.65,1004.88,417.0,4.8,7867.0,3,9.0,-2.89,20.83,42.24,31.38
2023-08-22,"Yangon, Myanmar",Yangon International Airport (VYYY),31.38,27.65,36.13,26.52,75.4,0.0,0,250.0,7.61,8.37,1008.49,328.0,5.1,7955.0,3,8.48,3.61,5.06,38.16,28.86
2023-08-23,"Yangon, Myanmar",Yangon International Airport (VYYY),28.86,25.3,34.77,25.49,71.1,21.13,0,198.0,6.54,8.87,1010.96,356.0,,4918.0,8,9.47,2.47,21.13,59.29,29.99
2023-08-24,"Yangon, Myanmar",Yangon International Airport (VYYY),29.99,26.21,34.69,27.1,78.3,22.0,0,199.0,9.48,10.6,1007.44,274.0,3.0,6088.0,8,8.48,-3.52,43.13,81.3,32.76
2023-08-25,"Yangon, Myanmar",Yangon International Airport (VYYY),32.76,28.04,38.02,30.97,82.3,0.0,0,135.0,10.43,17.0,1009.16,232.0,3.9,10299.0,1,9.97,1.71,43.13,63.96,30.34
2023-08-26,"Yangon, Myanmar",Yangon International Airport (VYYY),30.34,26.85,34.77,26.98,70.4,0.0,0,188.0,11.97,14.88,1008.06,513.0,3.0,9247.0,1,7.92,-1.1,22.0,48.19,28.81
2023-08-27,"Yangon, Myanmar",Yangon International Airport (VYYY),28.81,25.03,34.37,25.55,71.3,0.0,0,198.0,9.09,9.59,1006.67,430.0,3.2,7596.0,1,9.33,-1.39,0.0,43.13,30.63
2023-08-28,"Yangon, Myanmar",Yangon International Airport (VYYY),30.63,26.9,35.57,27.17,73.9,0.0,0,152.0,9.85,11.13,1006.37,347.0,3.6,8799.0,1,8.67,-0.3,0.0,43.13,28.33
2023-08-29,"Yangon, Myanmar",Yangon International Airport (VYYY),28.33,24.41,33.88,25.52,72.3,0.0,0,209.0,9.24,14.17,1008.47,415.0,3.0,8698.0,1,9.48,2.1,0.0,43.13,30.41
2023-08-30,"Yangon, Myanmar",Yangon International Airport (VYYY),30.41,27.0,35.51,27.35,79.4,0.0,0,173.0,9.91,9.97,1008.38,364.0,3.3,8714.0,1,8.51,-0.09,0.0,22.0,29.86
2023-08-31,"Yangon, Myanmar",Yangon International Airport (VYYY),29.86,25.89,34.34,25.87,68.7,0.0,0,247.0,11.38,13.53,1010.3,462.0,4.9,8275.0,3,8.45,1.92,0.0,0.0,28.92
2023-09-01,"Yangon, Myanmar",Yangon International Airport (VYYY),28.92,25.57,33.99,25.91,70.6,0.0,0,229.0,5.59,18.06,1013.38,250.0,3.7,10167.0,1,8.42,3.08,0.0,0.0,29.59
2023-09-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.59,25.44,34.21,25.73,69.6,0.0,0,216.0,10.92,11.86,1007.34,424.0,4.4,8248.0,3,8.77,-6.04,0.0,0.0,29.07
2023-09-03,"Yangon, Myanmar",Yangon International Airport (VYYY),29.07,26.27,34.5,25.91,72.0,0.0,0,163.0,7.6,12.4,1012.33,318.0,3.0,10184.0,1,8.23,4.98,0.0,0.0,28.48
2023-09-04,"Yangon, Myanmar",Yangon International Airport (VYYY),28.48,24.67,34.49,25.55,68.9,0.0,0,192.0,7.49,8.06,1010.44,564.0,1.5,11522.0,1,9.82,-1.88,0.0,0.0,29.14
2023-09-05,"Yangon, Myanmar",Yangon International Airport (VYYY),29.14,24.91,33.15,28.36,76.9,0.64,0,320.0,7.79,13.61,1007.83,304.0,1.0,10520.0,7,8.24,-2.61,0.64,0.64,27.22
2023-09-06,"Yangon, Myanmar",Yangon International Airport (VYYY),27.22,23.62,30.81,22.66,63.1,0.0,0,205.0,6.0,8.9,1011.08,406.0,3.5,9155.0,1,7.19,3.25,0.64,0.64,29.43
2023-09-07,"Yangon, Myanmar",Yangon International Airport (VYYY),29.43,26.36,35.12,24.74,80.5,17.22,0,298.0,9.01,12.3,1009.33,467.0,1.3,7162.0,8,8.76,-1.75,17.86,17.86,27.48
2023-09-08,"Yangon, Myanmar",Yangon International Airport (VYYY),27.48,23.41,32.68,24.33,69.2,0.0,0,175.0,5.71,5.9,1006.46,381.0,2.1,11714.0,1,9.27,-2.87,17.22,17.86,29.39
2023-09-09,"Yangon, Myanmar",Yangon International Airport (VYYY),29.39,24.54,34.51,25.81,78.9,0.0,0,193.0,7.47,9.2,1008.24,391.0,4.0,9949.0,3,9.97,1.78,17.22,17.86,28.81
2023-09-10,"Yangon, Myanmar",Yangon International Airport (VYYY),28.81,24.76,33.18,29.3,73.6,0.0,0,295.0,5.87,7.23,1011.22,539.0,2.2,10183.0,1,8.42,2.99,0.0,17.86,27.93
2023-09-11,"Yangon, Myanmar",Yangon International Airport (VYYY),27.93,23.38,31.3,26.08,76.6,0.0,0,175.0,6.35,8.61,1011.59,441.0,2.4,9691.0,1,7.92,0.37,0.0,17.86,27.31
2023-09-12,"Yangon, Myanmar",Yangon International Airport (VYYY),27.31,22.99,32.27,23.62,73.5,0.0,0,243.0,5.71,11.29,1007.42,399.0,0.0,9393.0,1,9.28,-4.17,0.0,17.22,28.3
2023-09-13,"Yangon, Myanmar",Yangon International Airport (VYYY),28.3,24.2,32.74,24.68,73.5,0.0,0,245.0,9.52,14.21,1007.17,487.0,2.4,9818.0,1,8.54,-0.25,0.0,17.22,27.41
2023-09-14,"Yangon, Myanmar",Yangon International Airport (VYYY),27.41,22.93,32.44,24.02,75.2,0.0,0,162.0,5.9,7.14,1006.48,476.0,0.1,8644.0,1,9.52,-0.69,0.0,0.0,31.32
2023-09-15,"Yangon, Myanmar",Yangon International Airport (VYYY),31.32,27.79,35.51,27.72,75.2,0.0,0,221.0,2.04,2.37,1004.69,536.0,0.6,9067.0,1,7.72,-1.79,0.0,0.0,29.59
2023-09-16,"Yangon, Myanmar",Yangon International Airport (VYYY),29.59,25.74,35.16,26.96,76.4,0.0,0,201.0,8.0,12.93,1010.55,466.0,1.1,10018.0,1,9.42,5.87,0.0,0.0,28.41
2023-09-17,"Yangon, Myanmar",Yangon International Airport (VYYY),28.41,25.1,33.81,25.29,73.4,0.0,0,196.0,10.99,14.79,1006.54,419.0,2.0,10989.0,1,8.72,-4.01,0.0,0.0,28.13
2023-09-18,"Yangon, Myanmar",Yangon International Airport (VYYY),28.13,24.46,32.02,23.14,78.7,0.0,0,171.0,6.82,7.45,1008.24,457.0,2.6,10445.0,1,7.56,1.7,0.0,0.0,28.35
2023-09-19,"Yangon, Myanmar",Yangon International Airport (VYYY),28.35,24.27,33.6,24.01,67.9,0.0,0,156.0,7.24,9.53,1010.4,546.0,2.2,9598.0,1,9.32,2.16,0.0,0.0,27.96
2023-09-20,"Yangon, Myanmar",Yangon International Airport (VYYY),27.96,24.11,33.62,24.12,75.1,0.0,0,214.0,6.93,9.98,1006.71,626.0,0.0,10461.0,1,9.5,-3.7,0.0,0.0,27.91
2023-09-21,"Yangon, Myanmar",Yangon International Airport (VYYY),27.91,23.5,32.69,24.13,76.0,0.0,0,220.0,8.37,15.25,1009.3,513.0,2.2,9113.0,1,9.19,2.59,0.0,0.0,26.85
2023-09-22,"Yangon, Myanmar",Yangon International Airport (VYYY),26.85,22.99,32.43,24.67,74.8,0.0,0,209.0,8.55,9.86,1009.02,472.0,1.6,8954.0,1,9.44,-0.28,0.0,0.0,27.16
2023-09-23,"Yangon, Myanmar",Yangon International Airport (VYYY),27.16,23.71,30.79,23.59,71.5,0.0,0,220.0,8.67,10.21,1010.19,417.0,3.8,10323.0,1,7.08,1.18,0.0,0.0,28.56
2023-09-24,"Yangon, Myanmar",Yangon International Airport (VYYY),28.56,24.63,32.13,26.36,79.6,0.0,0,200.0,8.64,9.95,1009.5,381.0,3.1,9573.0,1,7.5,-0.7,0.0,0.0,30.22
2023-09-25,"Yangon, Myanmar",Yangon International Airport (VYYY),30.22,25.98,36.07,26.39,66.0,0.0,0,210.0,5.99,8.87,1007.65,504.0,2.4,9950.0,1,10.09,-1.85,0.0,0.0,28.61
2023-09-26,"Yangon, Myanmar",Yangon International Airport (VYYY),28.61,24.2,33.67,25.21,79.4,0.0,0,198.0,6.57,9.94,1009.79,394.0,2.4,10507.0,1,9.47,2.14,0.0,0.0,27.55
2023-09-27,"Yangon, Myanmar",Yangon International Airport (VYYY),27.55,23.93,32.54,24.47,71.9,0.0,0,291.0,9.59,10.36,1009.79,432.0,2.0,10304.0,1,8.61,0.0,0.0,0.0,28.88
2023-09-28,"Yangon, Myanmar",Yangon International Airport (VYYY),28.88,24.97,33.91,25.76,72.5,0.0,0,145.0,6.93,10.8,1009.85,454.0,2.0,10156.0,1,8.94,0.05,0.0,0.0,30.0
2023-09-29,"Yangon, Myanmar",Yangon International Airport (VYYY),30.0,25.52,33.91,27.4,74.2,0.0,0,177.0,4.68,8.61,1008.27,568.0,0.0,11316.0,1,8.39,-1.58,0.0,0.0,27.79
2023-09-30,"Yangon, Myanmar",Yangon International Airport (VYYY),27.79,24.22,32.49,24.67,77.6,0.0,0,187.0,6.54,9.53,1009.34,,3.1,8859.0,1,8.27,1.08,0.0,0.0,27.32
2023-10-01,"Yangon, Myanmar",Yangon International Airport (VYYY),27.32,23.74,31.6,23.29,78.1,0.0,0,219.0,5.34,6.22,1010.49,495.0,3.4,9562.0,1,7.86,1.15,0.0,0.0,28.52
2023-10-02,"Yangon, Myanmar",Yangon International Airport (VYYY),28.52,24.5,33.97,25.06,67.3,0.0,0,242.0,9.27,9.76,1008.86,502.0,2.9,9409.0,1,9.47,-1.63,0.0,0.0,26.65
2023-10-03,"Yangon, Myanmar",Yangon International Airport (VYYY),26.65,23.28,31.55,23.61,82.6,0.0,0,161.0,11.13,12.18,1009.5,510.0,3.5,8227.0,1,8.27,0.64,0.0,0.0,30.37
2023-10-04,"Yangon, Myanmar",Yangon International Airport (VYYY),30.37,26.53,36.12,28.15,69.2,0.0,0,234.0,11.9,12.3,1008.85,604.0,1.0,9774.0,1,9.59,-0.65,0.0,0.0,28.79
2023-10-05,"Yangon, Myanmar",Yangon International Airport (VYYY),28.79,24.7,33.94,25.48,75.5,0.0,0,185.0,7.38,7.74,1007.95,428.0,1.4,10392.0,1,9.24,-0.91,0.0,0.0,28.14
2023-10-06,"Yangon, Myanmar",Yangon International Airport (VYYY),28.14,24.91,33.66,23.79,81.5,0.0,0,260.0,5.4,5.91,1010.55,449.0,1.4,8538.0,1,8.75,2.6,0.0,0.0,28.21
2023-10-07,"Yangon, Myanmar",Yangon International Airport (VYYY),28.21,24.6,32.77,26.6,71.7,0.0,0,158.0,8.23,10.5,1008.94,567.0,1.6,8281.0,1,8.17,-1.61,0.0,0.0,28.14
2023-10-08,"Yangon, Myanmar",Yangon International Airport (VYYY),28.14,24.88,32.91,25.93,70.5,0.0,0,220.0,8.39,10.8,1009.6,611.0,3.1,10128.0,1,8.03,0.67,0.0,0.0,28.98
2023-10-09,"Yangon, Myanmar",Yangon International Airport (VYYY),28.98,25.32,32.3,25.25,73.4,0.0,0,229.0,8.34,10.15,1012.48,478.0,3.4,9875.0,1,6.98,2.88,0.0,0.0,26.77
2023-10-10,"Yangon, Myanmar",Yangon International Airport (VYYY),26.77,23.08,32.52,22.5,73.9,0.0,0,230.0,5.54,6.29,1009.69,353.0,1.2,9871.0,1,9.44,-2.79,0.0,0.0,29.83
2023-10-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.83,26.34,35.21,25.26,75.1,0.0,0,262.0,7.07,24.1,1007.12,542.0,3.2,9158.0,1,8.87,-2.56,0.0,0.0,27.67
2023-10-12,"Yangon, Myanmar",Yangon International Airport (VYYY),27.67,23.57,30.71,25.49,67.6,0.0,0,146.0,8.66,9.22,1014.77,468.0,1.6,8663.0,1,7.14,7.64,0.0,0.0,28.47
2023-10-13,"Yangon, Myanmar",Yangon International Airport (VYYY),28.47,24.71,33.82,23.74,72.5,0.0,0,152.0,4.64,5.1,1010.51,502.0,1.6,9808.0,1,9.11,-4.26,0.0,0.0,26.58
2023-10-14,"Yangon, Myanmar",Yangon International Airport (VYYY),26.58,22.87,32.16,24.65,73.8,0.0,0,190.0,10.0,13.09,1007.39,389.0,3.0,10051.0,1,9.29,-3.11,0.0,0.0,28.11
2023-10-15,"Yangon, Myanmar",Yangon International Airport (VYYY),28.11,24.03,32.59,,73.3,0.0,0,216.0,7.05,7.7,1011.43,591.0,3.5,9330.0,1,8.56,4.04,0.0,0.0,26.55
2023-10-16,"Yangon, Myanmar",Yangon International Airport (VYYY),26.55,22.53,31.73,23.85,65.3,0.0,0,214.0,6.69,7.79,1010.46,517.0,2.6,8865.0,1,9.2,-0.98,0.0,0.0,27.08
2023-10-17,"Yangon, Myanmar",Yangon International Airport (VYYY),27.08,23.21,31.3,24.4,76.0,0.0,0,220.0,5.85,6.39,1006.58,469.0,2.8,10660.0,1,8.09,-3.87,0.0,0.0,28.47
2023-10-18,"Yangon, Myanmar",Yangon International Airport (VYYY),28.47,25.46,33.26,24.31,74.3,0.0,0,213.0,8.6,17.64,1012.54,517.0,2.7,8931.0,1,7.8,5.96,0.0,0.0,26.79
2023-10-19,"Yangon, Myanmar",Yangon International Airport (VYYY),26.79,22.2,31.5,23.62,78.5,0.0,0,263.0,3.63,11.3,1009.19,531.0,0.7,10518.0,1,9.3,-3.35,0.0,0.0,25.4
2023-10-20,"Yangon, Myanmar",Yangon International Airport (VYYY),25.4,21.4,30.41,24.04,76.4,0.0,0,150.0,9.39,11.62,1009.23,569.0,3.4,9855.0,1,9.01,0.04,0.0,0.0,26.71
2023-10-21,"Yangon, Myanmar",Yangon International Airport (VYYY),26.71,23.86,30.73,23.71,71.2,0.0,0,185.0,9.74,10.08,1011.08,,3.8,9911.0,1,6.87,1.85,0.0,0.0,28.33
2023-10-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.33,23.92,32.27,24.52,73.0,0.0,0,145.0,7.0,13.48,1011.8,442.0,2.0,9921.0,1,8.35,0.72,0.0,0.0,27.36
2023-10-23,"Yangon, Myanmar",Yangon International Airport (VYYY),27.36,23.9,32.84,22.7,78.0,6.16,0,186.0,5.58,7.26,1014.39,513.0,1.8,8931.0,7,8.94,2.59,6.16,6.16,27.22
2023-10-24,"Yangon, Myanmar",Yangon International Airport (VYYY),27.22,23.39,31.32,25.22,85.0,0.0,0,206.0,7.06,7.93,1008.31,482.0,2.0,10858.0,1,7.94,-6.08,6.16,6.16,27.17
2023-10-25,"Yangon, Myanmar",Yangon International Airport (VYYY),27.17,23.02,32.23,24.44,74.9,0.0,0,193.0,9.07,12.58,1008.47,504.0,0.0,9980.0,1,9.21,0.16,6.16,6.16,24.86
2023-10-26,"Yangon, Myanmar",Yangon International Airport (VYYY),24.86,21.29,29.46,22.64,78.6,0.0,0,163.0,8.63,11.97,1012.46,344.0,1.7,8790.0,1,8.17,4.0,0.0,6.16,26.67
2023-10-27,"Yangon, Myanmar",Yangon International Airport (VYYY),26.67,22.31,32.42,23.22,90.6,0.0,0,228.0,6.85,,1012.05,356.0,3.9,10230.0,1,10.11,-0.42,0.0,6.16,28.27
2023-10-28,"Yangon, Myanmar",Yangon International Airport (VYYY),28.27,24.99,32.74,26.6,70.4,0.0,0,213.0,7.63,9.34,1012.42,429.0,3.4,10438.0,1,7.74,0.37,0.0,6.16,27.64
2023-10-29,"Yangon, Myanmar",Yangon International Airport (VYYY),27.64,25.22,32.27,23.7,72.6,0.0,0,90.0,9.33,13.42,1012.02,355.0,2.8,9463.0,1,7.05,-0.4,0.0,6.16,27.3
2023-10-30,"Yangon, Myanmar",Yangon International Airport (VYYY),27.3,24.26,31.7,22.48,84.9,0.0,0,213.0,9.83,13.23,1008.52,449.0,3.3,10773.0,1,7.44,-3.5,0.0,0.0,27.02
2023-10-31,"Yangon, Myanmar",Yangon International Airport (VYYY),27.02,22.9,31.9,24.76,80.0,0.0,0,253.0,9.97,13.7,1012.35,611.0,1.8,11920.0,1,9.0,3.83,0.0,0.0,26.75
2023-11-01,"Yangon, Myanmar",Yangon International Airport (VYYY),26.75,22.93,31.4,24.41,78.4,0.0,0,183.0,7.98,11.09,1012.82,,1.6,8666.0,1,8.47,0.47,0.0,0.0,25.89
2023-11-02,"Yangon, Myanmar",Yangon International Airport (VYYY),25.89,21.62,31.33,23.38,92.6,0.0,0,245.0,8.6,12.61,1008.66,483.0,0.1,8810.0,1,9.71,-4.16,0.0,0.0,25.06
2023-11-03,"Yangon, Myanmar",Yangon International Airport (VYYY),25.06,21.35,30.61,21.71,74.1,0.0,0,196.0,9.93,12.79,1013.04,402.0,2.5,11058.0,1,9.26,4.37,0.0,0.0,25.72
2023-11-04,"Yangon, Myanmar",Yangon International Airport (VYYY),25.72,21.91,30.41,22.35,83.6,0.0,0,202.0,4.72,5.1,1010.83,407.0,,10592.0,1,8.5,-2.21,0.0,0.0,25.63
2023-11-05,"Yangon, Myanmar",Yangon International Airport (VYYY),25.63,21.6,29.18,20.59,69.3,0.0,0,224.0,8.19,10.46,1009.34,411.0,2.7,10078.0,1,7.58,-1.49,0.0,0.0,24.52
2023-11-06,"Yangon, Myanmar",Yangon International Airport (VYYY),24.52,19.88,28.87,21.07,78.2,0.0,0,197.0,8.03,10.37,1009.27,453.0,2.7,11216.0,1,8.99,-0.07,0.0,0.0,23.39
2023-11-07,"Yangon, Myanmar",Yangon International Airport (VYYY),23.39,20.09,28.61,18.14,,0.0,0,192.0,6.48,7.24,1015.9,389.0,1.9,9062.0,1,8.51,6.63,0.0,0.0,27.25
2023-11-08,"Yangon, Myanmar",Yangon International Airport (VYYY),27.25,23.65,33.16,24.05,74.8,0.0,0,174.0,6.65,12.73,1009.74,426.0,1.5,8872.0,1,9.52,-6.16,0.0,0.0,25.7
2023-11-09,"Yangon, Myanmar",Yangon International Airport (VYYY),25.7,22.17,30.1,22.3,75.6,0.0,0,224.0,9.72,10.85,1006.76,522.0,2.4,10752.0,1,7.94,-2.98,0.0,0.0,25.06
2023-11-10,"Yangon, Myanmar",Yangon International Airport (VYYY),25.06,21.45,28.81,22.44,73.5,0.0,0,264.0,7.7,16.17,1008.46,496.0,3.6,10350.0,1,7.36,1.7,0.0,0.0,26.12
2023-11-11,"Yangon, Myanmar",Yangon International Airport (VYYY),26.12,21.91,30.7,21.62,86.1,0.0,0,249.0,6.94,9.65,1008.0,521.0,2.1,9836.0,1,8.79,-0.47,0.0,0.0,26.84
2023-11-12,"Yangon, Myanmar",Yangon International Airport (VYYY),26.84,22.59,31.64,23.65,75.0,0.0,0,176.0,7.27,7.69,1017.07,449.0,1.2,9962.0,1,9.06,9.07,0.0,0.0,26.17
2023-11-13,"Yangon, Myanmar",Yangon International Airport (VYYY),26.17,22.81,31.72,23.12,72.3,0.0,0,204.0,6.84,7.68,1010.34,414.0,0.6,8578.0,1,8.91,-6.73,0.0,0.0,25.71
2023-11-14,"Yangon, Myanmar",Yangon International Airport (VYYY),25.71,22.09,30.41,22.6,72.1,0.0,0,211.0,8.27,13.72,1015.49,450.0,2.4,10276.0,1,8.31,5.15,0.0,0.0,25.69
2023-11-15,"Yangon, Myanmar",Yangon International Airport (VYYY),25.69,21.99,29.99,22.59,72.8,0.0,0,239.0,10.17,14.3,1013.6,344.0,3.1,8378.0,1,8.0,-1.89,0.0,0.0,26.7
2023-11-16,"Yangon, Myanmar",Yangon International Airport (VYYY),26.7,22.19,32.51,,75.5,0.0,0,120.0,7.43,12.05,1015.12,325.0,3.2,9453.0,1,10.33,1.52,0.0,0.0,25.49
2023-11-17,"Yangon, Myanmar",Yangon International Airport (VYYY),25.49,21.65,30.13,24.03,81.7,0.0,0,253.0,8.36,10.03,1012.12,647.0,,9433.0,1,8.48,-3.0,0.0,0.0,25.44
2023-11-18,"Yangon, Myanmar",Yangon International Airport (VYYY),25.44,22.34,30.57,21.45,76.2,0.0,0,256.0,10.93,15.04,1012.48,441.0,1.9,11760.0,1,8.22,0.36,0.0,0.0,26.2
2023-11-19,"Yangon, Myanmar",Yangon International Airport (VYYY),26.2,22.23,30.92,21.59,73.7,0.0,0,206.0,7.26,10.05,1014.78,560.0,2.3,9083.0,1,8.69,2.31,0.0,0.0,23.84
2023-11-20,"Yangon, Myanmar",Yangon International Airport (VYYY),23.84,19.37,29.12,19.99,66.5,0.0,0,228.0,3.57,4.12,1013.22,359.0,2.9,9162.0,1,9.75,-1.57,0.0,0.0,26.86
2023-11-21,"Yangon, Myanmar",Yangon International Airport (VYYY),26.86,22.93,31.96,,73.7,0.0,0,211.0,9.55,10.5,1007.65,638.0,1.7,10805.0,1,9.02,-5.56,0.0,0.0,27.67
2023-11-22,"Yangon, Myanmar",Yangon International Airport (VYYY),27.67,23.23,31.49,23.87,74.2,0.0,0,218.0,4.52,5.08,1016.14,383.0,2.0,10151.0,1,8.26,8.48,0.0,0.0,26.85
2023-11-23,"Yangon, Myanmar",Yangon International Airport (VYYY),26.85,23.17,31.56,25.05,80.9,0.0,0,203.0,7.54,11.83,1015.41,487.0,2.8,8704.0,1,8.39,-0.72,0.0,0.0,27.02
2023-11-24,"Yangon, Myanmar",Yangon International Airport (VYYY),27.02,22.74,32.14,23.43,72.6,0.0,0,178.0,8.0,11.41,1006.94,396.0,2.6,10882.0,1,9.4,-8.48,0.0,0.0,25.8
2023-11-25,"Yangon, Myanmar",Yangon International Airport (VYYY),25.8,21.72,30.63,21.54,75.8,0.0,0,169.0,11.36,13.17,1013.4,378.0,4.2,9270.0,3,8.9,6.46,0.0,0.0,27.27
2023-11-26,"Yangon, Myanmar",Yangon International Airport (VYYY),27.27,23.77,30.36,25.12,75.1,0.0,0,249.0,10.09,12.86,1013.03,588.0,2.9,11157.0,1,6.59,-0.37,0.0,0.0,26.39
2023-11-27,"Yangon, Myanmar",Yangon International Airport (VYYY),26.39,22.71,31.14,24.41,81.8,0.0,0,127.0,13.84,15.45,1013.94,540.0,3.2,9677.0,1,8.42,0.9,0.0,0.0,26.47
2023-11-28,"Yangon, Myanmar",Yangon International Airport (VYYY),26.47,22.53,31.3,22.07,74.2,0.0,0,178.0,5.11,5.73,1014.34,,0.4,10598.0,1,8.77,0.4,0.0,0.0,25.45
2023-11-29,"Yangon, Myanmar",Yangon International Airport (VYYY),25.45,21.87,30.7,22.46,84.4,0.0,0,103.0,8.09,9.21,1011.03,355.0,0.6,9609.0,1,8.83,-3.31,0.0,0.0,25.73
2023-11-30,"Yangon, Myanmar",Yangon International Airport (VYYY),25.73,21.7,30.71,21.92,66.8,0.0,0,164.0,7.07,10.74,1011.5,512.0,3.6,10440.0,1,9.01,0.47,0.0,0.0,27.72
2023-12-01,"Yangon, Myanmar",Yangon International Airport (VYYY),27.72,24.82,33.06,26.54,72.8,0.0,0,164.0,8.91,9.16,1011.44,521.0,2.0,8969.0,1,8.24,-0.06,0.0,0.0,25.95
2023-12-02,"Yangon, Myanmar",Yangon International Airport (VYYY),25.95,21.06,30.31,24.74,74.5,0.0,0,197.0,10.72,16.91,1011.85,472.0,,10095.0,1,9.25,0.41,0.0,0.0,26.13
2023-12-03,"Yangon, Myanmar",Yangon International Airport (VYYY),26.13,22.21,30.56,22.36,,0.0,0,211.0,6.99,12.96,1010.12,587.0,1.7,9852.0,1,8.35,-1.73,0.0,0.0,24.54
2023-12-04,"Yangon, Myanmar",Yangon International Airport (VYYY),24.54,21.19,29.31,21.0,71.6,0.0,0,239.0,10.6,19.91,1010.79,509.0,2.8,9385.0,1,8.11,0.67,0.0,0.0,23.34
2023-12-05,"Yangon, Myanmar",Yangon International Airport (VYYY),23.34,19.59,27.99,19.46,72.4,0.0,0,,5.66,6.53,1011.66,570.0,2.3,10651.0,1,8.39,0.88,0.0,0.0,28.31
2023-12-06,"Yangon, Myanmar",Yangon International Airport (VYYY),28.31,24.76,33.64,24.46,69.4,0.0,0,196.0,9.27,10.14,1015.47,323.0,1.9,10096.0,1,8.87,3.8,0.0,0.0,25.76
2023-12-07,"Yangon, Myanmar",Yangon International Airport (VYYY),25.76,22.96,31.73,22.87,70.9,0.0,0,181.0,7.59,7.91,1013.68,380.0,1.9,9817.0,1,8.77,-1.79,0.0,0.0,24.57
2023-12-08,"Yangon, Myanmar",Yangon International Airport (VYYY),24.57,20.29,29.71,21.48,83.1,0.0,0,241.0,6.74,10.6,1010.69,342.0,2.7,9365.0,1,9.42,-2.99,0.0,0.0,24.03
2023-12-09,"Yangon, Myanmar",Yangon International Airport (VYYY),24.03,19.83,27.9,21.22,82.8,0.0,0,230.0,5.98,10.17,1009.92,507.0,4.0,10845.0,1,8.08,-0.77,0.0,0.0,23.69
2023-12-10,"Yangon, Myanmar",Yangon International Airport (VYYY),23.69,19.7,28.61,20.24,87.2,0.0,0,166.0,10.11,13.67,1013.52,420.0,0.4,10104.0,1,8.91,3.6,0.0,0.0,25.24
2023-12-11,"Yangon, Myanmar",Yangon International Airport (VYYY),25.24,21.38,30.38,23.63,69.6,0.0,0,169.0,10.6,13.77,1012.68,480.0,1.2,10252.0,1,8.99,-0.84,0.0,0.0,24.76
2023-12-12,"Yangon, Myanmar",Yangon International Airport (VYYY),24.76,21.23,28.63,20.54,77.7,0.0,0,213.0,9.11,11.85,1015.4,535.0,3.2,12356.0,1,7.4,2.72,0.0,0.0,24.91
2023-12-13,"Yangon, Myanmar",Yangon International Airport (VYYY),24.91,21.68,29.83,20.98,79.0,0.0,0,235.0,8.79,12.62,1012.43,416.0,0.4,9844.0,1,8.15,-2.97,0.0,0.0,26.07
2023-12-14,"Yangon, Myanmar",Yangon International Airport (VYYY),26.07,21.6,30.9,25.54,66.4,0.0,0,180.0,7.93,9.33,1012.89,510.0,1.3,10096.0,1,9.3,0.47,0.0,0.0,24.01
2023-12-15,"Yangon, Myanmar",Yangon International Airport (VYYY),24.01,20.88,29.4,22.19,83.3,0.0,0,153.0,10.75,11.51,1015.58,,2.2,9628.0,1,8.51,2.69,0.0,0.0,24.8
2023-12-16,"Yangon, Myanmar",Yangon International Airport (VYYY),24.8,20.64,29.65,21.24,77.1,0.0,0,211.0,6.2,8.88,1011.49,439.0,2.0,9777.0,1,9.01,-4.1,0.0,0.0,23.38
2023-12-17,"Yangon, Myanmar",Yangon International Airport (VYYY),23.38,19.06,28.54,20.52,82.1,0.0,0,219.0,8.47,9.46,1014.23,660.0,2.9,9093.0,1,9.48,2.75,0.0,0.0,24.74
2023-12-18,"Yangon, Myanmar",Yangon International Airport (VYYY),24.74,21.02,28.45,23.48,78.3,,0,120.0,7.26,13.61,1018.19,501.0,0.1,10694.0,1,7.43,3.96,0.0,0.0,25.87
2023-12-19,"Yangon, Myanmar",Yangon International Airport (VYYY),25.87,22.01,30.12,22.13,76.0,0.0,0,233.0,7.73,11.06,1012.47,498.0,1.9,9861.0,1,8.1,-5.72,0.0,0.0,24.02
2023-12-20,"Yangon, Myanmar",Yangon International Airport (VYYY),24.02,19.62,29.29,20.19,75.6,0.0,0,227.0,5.21,8.53,1009.58,583.0,1.6,10224.0,1,9.67,-2.89,0.0,0.0,24.77
